articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,realtorName,realtorId
2532712114,더샵송도센텀하이브,매매,"4억 3,011",,10/29,133,63,남서향,20250618,계약금10프로 포기. 부가세 포기. 시원한 호수뷰. 복층구조. 역세권,경제공인중개사,8597799
2529390984,더샵송도센텀하이브,월세,"2,000",130,18/29,133,63,북동향,20250609,센텀첫입주 2룸 막히지않은시티뷰 전입가능 역세권,센트로드강남공인중개사사무소,k8517500
2532538974,더샵송도센텀하이브,매매,"4억 3,900",,20/29,132,63,북서향,20250617,"무피, 시티뷰, 국제업무지역세권단, 복층구조, 편리한상권",에이원공인중개사사무소,aone8222
2532540677,더샵송도센텀하이브,월세,"3,000",130,20/29,132,63,북서향,20250617,"첫입주, 국제업무지역세권단지, 부가세별도, 편리한상권",에이원공인중개사사무소,aone8222
2532538403,더샵송도센텀하이브,월세,"3,000",140,26/29,132,63,북동향,20250617,"입주협의, 전입가능, 조정가능 막힘없는 멋진 시티뷰와 센팍뷰, 편리한상권",에이원공인중개사사무소,aone8222
2532527536,더샵송도센텀하이브,매매,"4억 2,550",,21/29,133,63,동향,20250617,"첫입주, 고층으로 예쁜 센팍뷰, 트리플역세권, 실거주, 투자추천",에이원공인중개사사무소,aone8222
2532541453,더샵송도센텀하이브,월세,"2,000",140,27/29,133,63,북동향,20250617,"첫입주, 멋진 시티뷰, 국제업무지구역세권단지 ",에이원공인중개사사무소,aone8222
2532541007,더샵송도센텀하이브,월세,"2,000",150,28/29,133,63,북동향,20250617,,에이원공인중개사사무소,aone8222
2532528714,더샵송도센텀하이브,월세,"2,000",140,22/29,133,63,남서향,20250617,"환상적인 호수와 오션뷰, 전입X, 무가세별도",에이원공인중개사사무소,aone8222
2532494659,더샵송도센텀하이브,월세,"2,000",120,17/29,132,63,북동향,20250617,"신축, 2룸, 복층, 뷰맛집, 시티뷰, 역세권, 전입불가",부동산시월공인중개사사무소,october-real
2532533472,더샵송도센텀하이브,월세,"2,000",150,25/29,133,63,남동향,20250617,"입주협의, 전입가능, 고층 시티뷰, 트리플역세권, 편리한상권",에이원공인중개사사무소,aone8222
2532533201,더샵송도센텀하이브,전세,3억,,25/29,133,63,남동향,20250617,"무융, 전세대출가능, 월세도 가능, 국제업무지구역세권단지",에이원공인중개사사무소,aone8222
2530486519,더샵송도센텀하이브,월세,"2,000",130,15/29,136,64,북서향,20250609,전입가능 아름다운 도시뷰 복층 전철역 근접거리 주차장 이용편리한곳,다온부동산공인중개사사무소,daonda2019
2532527075,더샵송도센텀하이브,매매,"4억 9,530",,18/29,136,64,남서향,20250617,"첫입주, 환성적인 호수와오션뷰, 복층 투룸, 업무지구역세권 단지",에이원공인중개사사무소,aone8222
2530426153,더샵송도센텀하이브,전세,"2억 7,000",,26/29,132,63,남서향,20250609,아름다운 호수뷰 확트인 전망 복층 깔끔한 인테리어 전세대출가능,다온부동산공인중개사사무소,daonda2019
2530422640,더샵송도센텀하이브,전세,"2억 4,000",,14/29,132,63,북동향,20250609,저렴한 전세 아름다운 도시뷰 복층 입주 협의 가능 전세대출 가능,다온부동산공인중개사사무소,daonda2019
2532528440,더샵송도센텀하이브,매매,"4억 4,680",,21/29,136,64,북서향,20250617,"첫입주, 무피, 트리플역세권단지, 복층 투룸",에이원공인중개사사무소,aone8222
2529986226,더샵송도센텀하이브,월세,"2,000",130,24/29,136,64,남동향,20250609,센텀오피스텔 남동향코너 채광좋고 뷰좋고 ,한라시티부동산공인중개사사무소,officemate820516
2534806916,더샵송도센텀하이브,월세,"3,000",120,28/29,131,62,남동향,20250628,사업자 부별  첫입주,반석부동산중개사사무소,
2533838918,더샵송도센텀하이브,월세,"2,000",120,고/29,131,62,남서향,20250623,"신축 더블역세권,2룸 다락구조,시원한 호수뷰의 귀한 고층매물",센텀최고공인중개사사무소,centumproperty
2533935687,더샵송도센텀하이브,매매,5억 120,,21/29,136,64,남서향,20250624,"최고의 호수 전망, 더블 역세권, 부가세 반환",송도에이스공인중개사사무소,ace760603
2532640763,더샵송도센텀하이브,전세,"2억 5,000",,25/29,133,63,동향,20250617,전세대출가능 뻥뷰  다락방유,골드스카이공인중개사사무소,m8880055
2532469660,더샵송도센텀하이브,전세,3억,,28/29,133,63,남서향,20250617,전입가능 I 고층 귀한호수뷰 I 방2화2 I 남서향 I 신혼부부회사원추천,명가공인중개사사무소,smg8878
2532653078,더샵송도센텀하이브,월세,"2,000",130,15/29,136,64,남동향,20250617,"호수뷰  방2,욕실2,거실, 다락 수납력 굿 전입불가 부가세별도",컨벤시아공인중개사사무소,8329114cjh
2532485629,더샵송도센텀하이브,매매,"4억 3,620",,15/29,136,64,북동향,20250617,,원탑시티오씨엘공인중개사사무소,onetop6144
2532595123,더샵송도센텀하이브,매매,"4억 3,620",,15/29,136,64,북서향,20250617,"역시권,오피스밀집지역",모두의공인중개사사무소,modoore1
2532665740,더샵송도센텀하이브,월세,"2,000",140,12/29,136,64,북동향,20250617,1공구국제업무지구역세권 최고입지 센트럴파크 송도중심 오피스텔 ,송도올림공인중개사사무소,alllim5545
2532698502,더샵송도센텀하이브,월세,"2,000",130,16/29,131,62,남서향,20250617,전입안됨 부별 호수뷰 신축첫입주 테라스 복층2룸 역세권 생활권편리 ,부동산중개공간,gonggan_songdo2
2532696896,더샵송도센텀하이브,월세,"1,500",110,26/29,132,63,동향,20250617,신축첫입주 테라스 복층2룸 역세권 생활권편리 전입불가,부동산중개공간,gonggan_songdo2
2532661235,더샵송도센텀하이브,매매,"4억 3,970",,10/29,133,63,남서향,20250617,,골드스카이공인중개사사무소,m8880055
2532629617,더샵송도센텀하이브,월세,"2,000",130,16/29,131,62,남서향,20250617,복층2룸hi. 시원한 호수뷰. 여유있는 수납공간. 사업자 부가세별도,송도하이부동산공인중개사사무소,thdehgkdl
2532676682,더샵송도센텀하이브,단기임대,"1,000",140,21/29,133,63,남서향,20250617,"단기가능,호수뷰와바다뷰나오는복층오피스텔,2룸,2화장실,다락방",송도대방공인중개사사무소,ppisuni721224
2533607314,더샵송도센텀하이브,전세,"2억 5,000",,28/29,131,62,북동향,20250623,"탁트인 멋진 시티뷰, 입주협의",에이원공인중개사사무소,aone8222
2532455403,더샵송도센텀하이브,매매,"3억 9,258",,15/29,136,64,북서향,20250616,"계약금포기,복층,2룸,역세권,호수뷰,신축첫입주",송도이지공인중개사사무소,songdoeasy
2532673432,더샵송도센텀하이브,전세,"2억 7,000",,14/29,132,63,남동향,20250617,남동향 냉장고 세탁기설치해줌 다락방유 국제업무지구역 도보 5분거리,골드스카이공인중개사사무소,m8880055
2532476871,더샵송도센텀하이브,매매,"3억 4,150",,15/29,133,63,북동향,20250617,,송도국제도시공인중개사사무소,bhj8200
2532630369,더샵송도센텀하이브,전세,3억,,16/29,131,62,북동향,20250617,복층2룸hi. 거실테라스. 여유 수납공간. 시원한뷰. 더블역세권,송도하이부동산공인중개사사무소,thdehgkdl
2532593963,더샵송도센텀하이브,매매,"13억 2,030",,29/29,261,124,북동향,20250617,"마피1억, 센팍시티뷰, 탑층펜트하우스, 1층방3개 2층다락방구조",대방탑공인중개사사무소,daebangtop24
2532631607,더샵송도센텀하이브,월세,"2,000",140,18/29,133,63,북동향,20250617,복층2룸hi. 사업자 부가세별도. 여유 수납공간. 보러오세요,송도하이부동산공인중개사사무소,thdehgkdl
2532630234,더샵송도센텀하이브,전세,3억,,13/29,131,62,남서향,20250617,복층2룸hi. 거실 테라스. 초역세권. 신축 첫입주,송도하이부동산공인중개사사무소,thdehgkdl
2532654845,더샵송도센텀하이브,전세,"2억 7,000",,27/29,136,64,북서향,20250617,조건 적극협의 방2 욕실2 별도다락있음 ,컨벤시아공인중개사사무소,8329114cjh
2532397926,더샵송도센텀하이브,전세,"2억 3,500",,13/29,133,63,북동향,20250616,일조량 좋은 복층 투룸 욕실2개 첫입주 ,센텀하이브공인중개사사무소,r4424300
2532295023,더샵송도센텀하이브,월세,"1,500",120,26/29,132,63,북서향,20250616,부가세 별도 세대 시티뷰,센텀로또공인중개사사무소,hrg7732
2532412333,더샵송도센텀하이브,월세,"2,000",130,16/29,131,62,남서향,20250616,I 부가세별도 I 워터프런트호수뷰 I 다락방 I 복층 I ,송도태평양공인중개사사무소,p8316965
2532256475,더샵송도센텀하이브,월세,"3,000",100,23/29,131,62,남서향,20250616,,센텀나이스공인중개사사무소,55mangaya
2534514562,더샵송도센텀하이브,월세,"2,000",110,16/29,131,62,북서향,20250626,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2534693621,더샵송도센텀하이브,매매,"3억 9,564",,12/29,136,64,남동향,20250627,"사거리대로변 사통팔달 위치,  센트럴파크역 도보5분,다락방 있음.",지음부동산공인중개사사무소,
2534794373,더샵송도센텀하이브,월세,"3,000",120,28/29,132,63,남서향,20250627,분양권 상태임 탑 복층입니다,성공공인중개사사무소,zsbgt05
2534512719,더샵송도센텀하이브,월세,"2,000",110,26/29,132,63,북서향,20250626,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2532462375,더샵송도센텀하이브,매매,"4억 2,147",,16/29,131,62,남서향,20250616,"방2개, 욕실2개, 복층, 국제업무지구역 초역세권, 계약금포기, 부가세반",꿈나무부동산공인중개사사무소,a7134008
2532448111,더샵송도센텀하이브,전세,"2억 5,000",,18/29,136,64,북동향,20250616,100억.융무 첫입주 역세권 방2욕실2,100억부동산공인중개사사무소,4624800
2532449078,더샵송도센텀하이브,매매,"4억 4,550",,21/29,133,63,북동향,20250616,"무피,신축2룸,더블역세권,복층형",금빛미소부동산공인중개사사무소,m8220709
2532463638,더샵송도센텀하이브,월세,"2,000",150,16/29,131,62,남서향,20250616,"아름다운호수뷰 I 방2화2 I 전입불가,부별,사업자 I 신혼부부회사원추천",명가공인중개사사무소,smg8878
2532442872,더샵송도센텀하이브,월세,"2,000",140,12/29,136,64,북동향,20250616,살아 보고 싶은 복층 매물o부가세별도o전입안됨. 남서향,웰사랑부동산공인중개사사무소,a8345858
2532463493,더샵송도센텀하이브,월세,"2,000",150,25/29,133,63,북서향,20250616,"시티뷰 I 줄눈,전동커튼 I 방2화2 I 전입X.부별,사업자 I 사택추천",명가공인중개사사무소,smg8878
2532463804,더샵송도센텀하이브,월세,"2,000",130,20/29,132,63,북서향,20250616,"센트럴파크뷰 I 방2화2 I 전입불가,부별,사업자 I 신혼부부회사원추천",명가공인중개사사무소,smg8878
2532452200,더샵송도센텀하이브,매매,"4억 3,900",,20/29,132,63,북서향,20250616,"무피,역세권오피스텔,신규오피스텔,고층 복층구조",푸른부동산공인중개사사무소,oisman8116
2532463926,더샵송도센텀하이브,월세,"1,500",120,26/29,132,63,북동향,20250616,"시티뷰,옵션 화장실줄눈,더블역세권,방2,첫입주,전입불가,사업자,부가세별도",명가공인중개사사무소,smg8878
2532463019,더샵송도센텀하이브,월세,"3,000",120,20/29,132,63,남동향,20250616,,명가공인중개사사무소,smg8878
2535681432,더샵송도센텀하이브,전세,"2억 4,000",,고/29,136,64,북서향,20250702,"복층2룸. 욕실2개로 둘이 살기  좋은 구조. 커텐, 세탁기, 건조기",송도로얄공인중개사사무소,mo4611
2532463158,더샵송도센텀하이브,전세,"2억 5,000",,18/29,136,64,북동향,20250616,"호수뷰,더블역세권,방2,복층,첫입주",명가공인중개사사무소,smg8878
2532219010,더샵송도센텀하이브,월세,"2,000",120,27/29,131,62,남서향,20250616,저렴한 사업자 부별 시티호수뷰,스카이투유공인중개사사무소,twoyoo_sd
2532432426,더샵송도센텀하이브,월세,"1,000",120,27/29,131,62,북서향,20250616,전입불가  시티뷰 호수뷰  역세권 방2 화장실2 복층 다락방,대방시그니처공인중개사사무소,a7216688
2532211861,더샵송도센텀하이브,매매,"4억 2,147",,16/29,131,62,남서향,20250616,계약금포기 아름다운호수뷰 복층형 저렴매매 ,정답공인중개사사무소,gd8310490
2532369089,더샵송도센텀하이브,월세,"2,000",140,16/29,133,63,남향,20250616,복층구조. 남향 사업자 생활권 편리한 단지로 추천매물,송도이루다공인중개사사무소,ss7248787
2532434076,더샵송도센텀하이브,매매,"4억 2,147",,16/29,131,62,남서향,20250616,"남서향,호수뷰,역세권,복층,계약금포기,부가세환급",수정부동산공인중개사사무소,sjaj1001
2532240579,더샵송도센텀하이브,매매,"4억 2,147",,16/29,131,62,남서향,20250616,멋진호수뷰 계약금포기및부가세반환 투룸 복층 호수뷰,스카이탑공인중개사사무소,j4380000
2532284073,더샵송도센텀하이브,월세,"2,000",130,25/29,131,62,북서향,20250616,센트럴파크보이는 시티뷰 복층다락방구조. 사업자 부가세별도 ,스카이탑공인중개사사무소,j4380000
2532428717,더샵송도센텀하이브,월세,"2,000",130,18/29,133,63,북동향,20250616,"전입가능,저렴월세,시티뷰,2룸복층,수납공간많은다락",수정부동산공인중개사사무소,sjaj1001
2532431817,더샵송도센텀하이브,월세,"2,500",130,21/29,131,62,남서향,20250616,센텀하이브 복층 오피스텔o전입가능o,웰사랑부동산공인중개사사무소,a8345858
2532256003,더샵송도센텀하이브,월세,"2,000",130,16/29,131,62,남서향,20250616,탁트인멋진호수뷰 투룸 편리한 복층 국제업무지구역,스카이탑공인중개사사무소,j4380000
